CONCEPT_SCHEME_ID,CONCEPT_SCHEME_AGENCY,CONCEPT_SCHEME_VERSION,CONCEPT_SCHEME_NAME,CONCEPT_SCHEME_DESCRIPTION,CONCEPT_SCHEME_URN,CONCEPT_ID,CONCEPT_NAME,CONCEPT_DESCRIPTION,CONCEPT_URN,CODELIST_URN,CODELIST_AGENCY,CODELIST_ID,CODELIST_VERSION,CODELIST_TABLE_NAME
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),REP_AGENCY,Reporting agency,Organisation that supplies the data for a given instance of the statistics.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).REP_AGENCY,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),REP_CATEGORY,Reporting category,Component of a reporting taxonomy that gives structure to a report and links to data and metadata.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).REP_CATEGORY,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),REP_TAXO,Reporting taxonomy,Scheme which defines the composition structure of a data report where each component can be described by an independent Dataflow Definition or Metadataflow Definition.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).REP_TAXO,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),REPRESENT,Representation,Allowable value or format for component or concept when reported.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).REPRESENT,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SAMPLING_ERR,Sampling error,"Part of the difference between a population value and an estimate thereof, derived from a random sample, which is due to the fact that only a subset of the population is enumerated.",urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SAMPLING_ERR,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX_EDI,SDMX-EDI,UN/EDIFACT format for exchange of SDMX-structured data and metadata for time series.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX_EDI,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX_IM,"SDMX Information Model, SDMX-IM","Conceptual model for defining and describing the classes, attributes, and relationships of the SDMX standard.",urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX_IM,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX_JSON,SDMX-JSON,JSON format for the dissemination of SDMX-structured data and metadata on the web.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX_JSON,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX_ML,SDMX-ML,XML format for the exchange of SDMX-structured data and metadata.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX_ML,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX_REG,SDMX Registry,Repository for structural metadata and registered data sources whose interfaces and behaviour comply with the SDMX technical standards.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX_REG,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX_REG_INTERFACE,SDMX registry interface (in the context of registry),SDMX-ML specification of the allowable constructs that an SDMX registry must consume or output in its response.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX_REG_INTERFACE,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX_TECH_SPEC,SDMX Technical Specification,"Set of standards enabling interoperable implementations within and between systems concerned with the exchange, reporting and dissemination of statistical data and related metadata.",urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX_TECH_SPEC,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SEASONAL_ADJUST,Seasonal adjustment,Statistical technique used to remove the effects of seasonal and calendar influences operating on a data series.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SEASONAL_ADJUST,urn:sdmx:org.sdmx.infomodel.codelist.Codelist=SDMX:CL_SEASONAL_ADJUST(1.0),SDMX,CL_SEASONAL_ADJUST,1.0,CL_SEASONAL_ADJUST
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),COVERAGE_SECTOR,Sector coverage,Main economic or other sectors covered by the statistics.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).COVERAGE_SECTOR,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SERIES_KEY,Series key,"Cross product of values of dimensions, where either the cross product or the cross product combined with a time value, identifies uniquely an observation.",urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SERIES_KEY,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SEX,Sex,State of being male or female.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SEX,urn:sdmx:org.sdmx.infomodel.codelist.Codelist=SDMX:CL_SEX(2.0),SDMX,CL_SEX,2.0,CL_SEX
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SIBLING_GR,Sibling group,Set of time series whose keys differ only in the value taken by the frequency dimension.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SIBLING_GR,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SOURCE_TYPE,Source data type,Characteristics and components of the raw statistical data used for compiling statistical aggregates.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SOURCE_TYPE,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),STAT_CONC_DEF,Statistical concepts and definitions,Description of the statistical domain under measure as well as the main variables provided.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).STAT_CONC_DEF,,,,,
CROSS_DOMAIN_CONCEPTS,SDMX,2.0,SDMX Cross Domain Concept Scheme,"The Cross Domain Concept Scheme (starting from v2.0) is created from the set of concepts in the SDMX Glossary, which is an SDMX guideline containing concepts and related definitions that are useful for building and understanding data and metadata exchange arrangements based on SDMX. The Glossary provides definition of terms found in the SDMX Information Model, Data Structure Definitions (DSDs) and Metadata Structure Definitions (MSDs) at the time of the present release. It is recommended as a single entry point to a common SDMX terminology to be used in order to facilitate communication and understanding of the standard.In short, the overall message of the glossary is the following: if a term is used, then its precise meaning should correspond to the SDMX Glossary definition, and any reference to a particular phenomenon described in the SDMX Glossary should use the appropriate term.Version 1.0 of the SDMX Glossary, which replaces the Metadata Common Vocabulary (MCV) published in 2009, was finalised in February 2016. The Cross Domain Concept Scheme v1.0 was created from the MCV concepts.For any question, comment or correction, feel free to contact the SDMX Statistical Working Group (SWG) at the following address: swg@sdmx.org.",urn:sdmx:org.sdmx.infomodel.conceptscheme.ConceptScheme=SDMX:CROSS_DOMAIN_CONCEPTS(2.0),SDMX,"Statistical data and metadata exchange, SDMX",Technical standard and content-oriented guidelines for the exchange and sharing of statistical information between organisations.,urn:sdmx:org.sdmx.infomodel.conceptscheme.Concept=SDMX:CROSS_DOMAIN_CONCEPTS(2.0).SDMX,,,,,
